totalTickets,eventdate,distance,atm
26,5/12/2013,1652.96,CA0796
0,4/16/2014,2753.66,CA0797
0,7/28/2013,912.38,CA0797
0,6/7/2013,1513.91,CA0797
0,6/13/2013,576.35,CA0797
0,6/19/2013,576.35,CA0797
0,7/2/2013,576.35,CA0797
0,6/27/2013,576.35,CA0797
0,6/30/2013,576.35,CA0797
0,6/22/2013,576.35,CA0797
0,6/20/2013,576.35,CA0797
0,6/26/2013,576.35,CA0797
0,6/29/2013,576.35,CA0797
0,7/7/2013,576.35,CA0797
0,7/3/2013,576.35,CA0797
0,7/6/2013,576.35,CA0797
13,7/24/2013,912.38,CA0797
0,5/10/2013,1852.78,CA0797
0,8/3/2013,912.38,CA0797
0,8/2/2013,912.38,CA0797
8,8/3/2013,1852.78,CA0797
8,6/6/2013,576.35,CA0797
8,6/12/2013,576.35,CA0797
4,6/23/2013,576.35,CA0797
8,6/15/2013,576.35,CA0797
8,6/28/2013,576.35,CA0797
10,7/7/2013,576.35,CA0797
8,6/21/2013,576.35,CA0797
8,7/4/2013,576.35,CA0797
8,6/30/2013,576.35,CA0797
2,6/10/2013,912.38,CA0797
2,8/1/2013,912.38,CA0797
2,6/9/2013,576.35,CA0797
2,6/23/2013,576.35,CA0797
22,6/8/2013,2753.66,CA0797
20,2/25/2014,912.38,CA0797
18,6/8/2013,1513.91,CA0797
16,6/29/2013,1852.78,CA0797
6,6/16/2013,2753.66,CA0797
24,9/14/2013,2753.66,CA0797
0,4/14/2013,1852.78,CA0797
0,4/13/2013,1852.78,CA0797
0,4/12/2013,1852.78,CA0797
0,4/29/2013,912.38,CA0797
0,5/9/2013,1852.78,CA0797
49,5/21/2013,2753.66,CA0797
0,5/4/2013,576.35,CA0797
0,4/25/2013,2753.66,CA0797
10,7/8/2013,2753.66,CA0797
0,4/24/2013,2753.66,CA0797
0,6/11/2013,912.38,CA0797
0,5/10/2013,2753.66,CA0797
0,4/13/2013,2753.66,CA0797
0,6/30/2013,912.38,CA0797
0,4/29/2013,826.82,CA0797
586,8/3/2013,826.82,CA0797
31,5/23/2013,1852.78,CA0797
0,4/18/2013,826.82,CA0797
0,4/13/2013,1652.96,CA0797
18,5/22/2013,2753.66,CA0797
0,4/27/2013,1652.96,CA0797
0,4/28/2013,1652.96,CA0797
0,6/8/2013,912.38,CA0797
0,6/9/2013,912.38,CA0797
0,4/14/2013,912.38,CA0797
0,4/11/2013,912.38,CA0797
0,4/13/2013,912.38,CA0797
0,6/18/2013,912.38,CA0797
8,6/6/2013,1852.78,CA0797
0,4/12/2013,2753.66,CA0797
0,6/30/2013,912.38,CA0797
0,5/6/2013,576.35,CA0797
0,4/27/2013,2753.66,CA0797
0,5/6/2013,2753.66,CA0797
0,4/18/2013,912.38,CA0797
20,6/9/2013,912.38,CA0797
0,6/6/2013,912.38,CA0797
0,6/22/2013,912.38,CA0797
0,6/23/2013,912.38,CA0797
0,4/14/2013,912.38,CA0797
0,7/9/2013,2753.66,CA0797
20,10/18/2013,2753.66,CA0797
0,6/1/2013,2753.66,CA0797
0,5/1/2013,1852.78,CA0797
18,5/24/2013,1513.91,CA0797
0,5/4/2013,1513.91,CA0797
0,4/20/2013,912.38,CA0797
0,4/21/2013,912.38,CA0797
0,6/28/2013,912.38,CA0797
2,7/3/2013,912.38,CA0797
0,6/29/2013,912.38,CA0797
10,5/31/2013,1513.91,CA0797
0,4/26/2013,2753.66,CA0797
0,9/29/2013,912.38,CA0797
19,7/6/2013,912.38,CA0797
29,7/7/2013,912.38,CA0797
0,5/19/2013,1852.78,CA0797
16,6/22/2013,1852.78,CA0797
18,5/24/2013,912.38,CA0797
33,5/25/2013,1852.78,CA0797
10,5/23/2013,1513.91,CA0797
10,5/22/2013,1513.91,CA0797
0,5/9/2013,1652.96,CA0797
0,5/9/2013,1652.96,CA0797
0,5/10/2013,1652.96,CA0797
0,6/2/2013,912.38,CA0797
94,8/3/2013,912.38,CA0797
99,7/9/2013,576.35,CA0797
0,4/19/2013,2753.66,CA0797
64,6/10/2013,2753.66,CA0797
0,5/4/2013,576.35,CA0797
0,5/10/2013,576.35,CA0797
0,4/16/2013,912.38,CA0797
38,8/2/2013,912.38,CA0797
0,4/23/2013,1852.78,CA0797
0,4/29/2013,1852.78,CA0797
0,4/24/2013,1852.78,CA0797
0,5/5/2013,576.35,CA0797
0,5/5/2013,576.35,CA0797
0,5/9/2013,576.35,CA0797
0,5/8/2013,576.35,CA0797
0,4/28/2013,826.82,CA0797
12,9/10/2013,1852.78,CA0797
0,5/4/2013,2753.66,CA0797
2,5/21/2013,912.38,CA0797
6,6/14/2013,1513.91,CA0797
569,8/5/2013,826.82,CA0797
677,8/4/2013,826.82,CA0797
28,5/23/2013,2753.66,CA0797
32,7/19/2013,2753.66,CA0797
26,6/9/2013,2753.66,CA0797
18,6/23/2013,2753.66,CA0797
20,6/20/2013,2753.66,CA0797
32,7/6/2013,2753.66,CA0797
24,7/8/2013,2753.66,CA0797
45,6/26/2013,2753.66,CA0797
34,8/1/2013,2753.66,CA0797
16,5/11/2013,1652.96,CA0797
0,5/11/2013,1652.96,CA0797
26,5/12/2013,1652.96,CA0797
27,5/13/2013,1652.96,CA0797
0,5/12/2013,1852.78,CA0797
8,5/14/2013,1852.78,CA0797
1,5/12/2013,2753.66,CA0797
0,5/17/2013,912.38,CA0797
0,5/11/2013,1513.91,CA0797
0,5/11/2013,576.35,CA0797
0,5/12/2013,576.35,CA0797
0,5/11/2013,576.35,CA0797
10,5/17/2013,2753.66,CA0797
6,5/15/2013,1513.91,CA0797
0,5/13/2013,1852.78,CA0797
0,5/11/2013,1852.78,CA0797
14,5/14/2013,2753.66,CA0797
45,9/13/2013,2753.66,CA0797
2,5/12/2013,576.35,CA0797
148,5/24/2013,2753.66,CA0797
26,5/12/2013,1652.96,CA0797
0,7/16/2013,1591.92,CA0833
6,9/27/2013,1591.92,CA0833
33,11/15/2013,1591.92,CA0833
0,5/4/2013,1591.92,CA0833
0,4/16/2013,1591.92,CA0833
0,4/15/2014,1591.92,CA0833
0,4/22/2013,1591.92,CA0833
50,6/8/2013,1591.92,CA0833
0,4/23/2013,1591.92,CA0833
72,6/22/2013,1591.92,CA0833
0,5/10/2013,1591.92,CA0833
0,4/26/2013,1591.92,CA0833
13,8/2/2013,1591.92,CA0833
6,6/27/2013,1591.92,CA0833
16,6/28/2013,1591.92,CA0833
26,5/25/2013,1591.92,CA0833
24,6/29/2013,1591.92,CA0833
0,4/11/2013,1591.92,CA0833
0,4/17/2013,1591.92,CA0833
23,6/24/2013,1591.92,CA0833
40,6/30/2013,1591.92,CA0833
41,6/5/2013,1591.92,CA0833
0,4/30/2013,1591.92,CA0833
0,4/25/2013,1591.92,CA0833
0,4/27/2013,1591.92,CA0833
0,4/14/2013,1591.92,CA0833
0,4/12/2013,1591.92,CA0833
0,5/5/2013,1591.92,CA0833
0,4/28/2013,1591.92,CA0833
0,5/6/2014,1591.92,CA0833
0,4/29/2013,1591.92,CA0833
36,5/19/2013,1591.92,CA0833
55,6/16/2013,1591.92,CA0833
30,7/13/2013,1591.92,CA0833
50,7/24/2013,1591.92,CA0833
20,5/18/2013,1591.92,CA0833
31,7/31/2013,1591.92,CA0833
130,5/15/2013,1591.92,CA0833
20,5/12/2013,1591.92,CA0833
53,8/28/2013,1591.92,CA0833
102,5/30/2013,1591.92,CA0833
50,6/6/2013,1591.92,CA0833
26,5/11/2013,1591.92,CA0833
141,5/13/2013,1591.92,CA0833
133,9/30/2013,1591.92,CA0833
31,6/2/2013,1591.92,CA0833
0,7/16/2013,1591.92,CA0834
6,9/27/2013,1591.92,CA0834
33,11/15/2013,1591.92,CA0834
0,5/4/2013,1591.92,CA0834
0,4/16/2013,1591.92,CA0834
0,4/15/2014,1591.92,CA0834
0,4/22/2013,1591.92,CA0834
50,6/8/2013,1591.92,CA0834
0,4/23/2013,1591.92,CA0834
72,6/22/2013,1591.92,CA0834
0,5/10/2013,1591.92,CA0834
0,4/26/2013,1591.92,CA0834
13,8/2/2013,1591.92,CA0834
6,6/27/2013,1591.92,CA0834
16,6/28/2013,1591.92,CA0834
26,5/25/2013,1591.92,CA0834
24,6/29/2013,1591.92,CA0834
0,4/11/2013,1591.92,CA0834
0,4/17/2013,1591.92,CA0834
23,6/24/2013,1591.92,CA0834
40,6/30/2013,1591.92,CA0834
41,6/5/2013,1591.92,CA0834
0,4/30/2013,1591.92,CA0834
0,4/25/2013,1591.92,CA0834
0,4/27/2013,1591.92,CA0834
0,4/14/2013,1591.92,CA0834
0,4/12/2013,1591.92,CA0834
0,5/5/2013,1591.92,CA0834
0,4/28/2013,1591.92,CA0834
0,5/6/2014,1591.92,CA0834
0,4/29/2013,1591.92,CA0834
36,5/19/2013,1591.92,CA0834
55,6/16/2013,1591.92,CA0834
30,7/13/2013,1591.92,CA0834
50,7/24/2013,1591.92,CA0834
20,5/18/2013,1591.92,CA0834
31,7/31/2013,1591.92,CA0834
130,5/15/2013,1591.92,CA0834
20,5/12/2013,1591.92,CA0834
53,8/28/2013,1591.92,CA0834
102,5/30/2013,1591.92,CA0834
50,6/6/2013,1591.92,CA0834
26,5/11/2013,1591.92,CA0834
141,5/13/2013,1591.92,CA0834
133,9/30/2013,1591.92,CA0834
31,6/2/2013,1591.92,CA0834
0,7/16/2013,1591.92,CA0835
6,9/27/2013,1591.92,CA0835
33,11/15/2013,1591.92,CA0835
0,5/4/2013,1591.92,CA0835
0,4/16/2013,1591.92,CA0835
0,4/15/2014,1591.92,CA0835
0,4/22/2013,1591.92,CA0835
50,6/8/2013,1591.92,CA0835
0,4/23/2013,1591.92,CA0835
72,6/22/2013,1591.92,CA0835
0,5/10/2013,1591.92,CA0835
0,4/26/2013,1591.92,CA0835
13,8/2/2013,1591.92,CA0835
6,6/27/2013,1591.92,CA0835
16,6/28/2013,1591.92,CA0835
26,5/25/2013,1591.92,CA0835
24,6/29/2013,1591.92,CA0835
0,4/11/2013,1591.92,CA0835
0,4/17/2013,1591.92,CA0835
23,6/24/2013,1591.92,CA0835
40,6/30/2013,1591.92,CA0835
41,6/5/2013,1591.92,CA0835
0,4/30/2013,1591.92,CA0835
0,4/25/2013,1591.92,CA0835
0,4/27/2013,1591.92,CA0835
0,4/14/2013,1591.92,CA0835
0,4/12/2013,1591.92,CA0835
0,5/5/2013,1591.92,CA0835
0,4/28/2013,1591.92,CA0835
0,5/6/2014,1591.92,CA0835
0,4/29/2013,1591.92,CA0835
36,5/19/2013,1591.92,CA0835
55,6/16/2013,1591.92,CA0835
30,7/13/2013,1591.92,CA0835
50,7/24/2013,1591.92,CA0835
20,5/18/2013,1591.92,CA0835
31,7/31/2013,1591.92,CA0835
130,5/15/2013,1591.92,CA0835
20,5/12/2013,1591.92,CA0835
53,8/28/2013,1591.92,CA0835
102,5/30/2013,1591.92,CA0835
50,6/6/2013,1591.92,CA0835
26,5/11/2013,1591.92,CA0835
141,5/13/2013,1591.92,CA0835
133,9/30/2013,1591.92,CA0835
31,6/2/2013,1591.92,CA0835
10,5/30/2013,855.18,CA0837
10,6/15/2013,855.18,CA0837
14,6/16/2013,855.18,CA0837
14,5/24/2013,855.18,CA0837
14,5/29/2013,855.18,CA0837
16,6/22/2013,855.18,CA0837
8,7/21/2013,855.18,CA0837
8,5/19/2013,855.18,CA0837
0,5/3/2013,855.18,CA0837
0,5/5/2013,855.18,CA0837
0,4/17/2013,855.18,CA0837
0,5/8/2013,855.18,CA0837
0,4/16/2013,855.18,CA0837
0,5/27/2013,855.18,CA0837
0,4/25/2013,855.18,CA0837
30,6/27/2013,855.18,CA0837
0,5/10/2013,855.18,CA0837
0,4/12/2013,855.18,CA0837
0,4/18/2013,855.18,CA0837
22,5/23/2013,855.18,CA0837
22,5/18/2013,855.18,CA0837
25,5/25/2013,855.18,CA0837
22,5/26/2013,855.18,CA0837
0,4/24/2013,855.18,CA0837
0,5/9/2013,855.18,CA0837
0,4/13/2013,855.18,CA0837
0,4/27/2013,855.18,CA0837
36,6/30/2013,855.18,CA0837
30,10/13/2013,855.18,CA0837
0,5/11/2013,855.18,CA0837
0,5/12/2013,855.18,CA0837
11,5/14/2013,855.18,CA0837
14,6/8/2013,855.18,CA0837
28,6/12/2013,855.18,CA0837
20,5/13/2013,855.18,CA0837
26,6/18/2013,855.18,CA0837
10,5/30/2013,855.18,CA0838
10,6/15/2013,855.18,CA0838
14,6/16/2013,855.18,CA0838
14,5/24/2013,855.18,CA0838
14,5/29/2013,855.18,CA0838
16,6/22/2013,855.18,CA0838
8,7/21/2013,855.18,CA0838
8,5/19/2013,855.18,CA0838
0,5/3/2013,855.18,CA0838
0,5/5/2013,855.18,CA0838
0,4/17/2013,855.18,CA0838
0,5/8/2013,855.18,CA0838
0,4/16/2013,855.18,CA0838
0,5/27/2013,855.18,CA0838
0,4/25/2013,855.18,CA0838
30,6/27/2013,855.18,CA0838
0,5/10/2013,855.18,CA0838
0,4/12/2013,855.18,CA0838
0,4/18/2013,855.18,CA0838
22,5/23/2013,855.18,CA0838
22,5/18/2013,855.18,CA0838
25,5/25/2013,855.18,CA0838
22,5/26/2013,855.18,CA0838
0,4/24/2013,855.18,CA0838
0,5/9/2013,855.18,CA0838
0,4/13/2013,855.18,CA0838
0,4/27/2013,855.18,CA0838
36,6/30/2013,855.18,CA0838
30,10/13/2013,855.18,CA0838
0,5/11/2013,855.18,CA0838
0,5/12/2013,855.18,CA0838
11,5/14/2013,855.18,CA0838
14,6/8/2013,855.18,CA0838
28,6/12/2013,855.18,CA0838
20,5/13/2013,855.18,CA0838
26,6/18/2013,855.18,CA0838
0,5/26/2013,2303.44,CA0841
0,6/1/2013,2303.44,CA0841
10,6/29/2013,2303.44,CA0841
10,6/9/2013,2303.44,CA0841
4,5/19/2013,2303.44,CA0841
0,4/21/2013,2303.44,CA0841
10,9/28/2013,2043.61,CA0841
0,4/13/2013,2303.44,CA0841
0,4/27/2013,2303.44,CA0841
0,5/26/2013,2303.44,CA0841
0,4/12/2013,2691.7,CA0841
0,4/11/2013,2691.7,CA0841
0,4/10/2013,2691.7,CA0841
0,4/13/2013,2691.7,CA0841
0,4/14/2013,2691.7,CA0841
0,4/13/2013,2691.7,CA0841
0,4/20/2013,2691.7,CA0841
0,4/19/2013,2691.7,CA0841
0,4/26/2013,2691.7,CA0841
0,4/21/2013,2691.7,CA0841
0,4/28/2013,2691.7,CA0841
0,4/27/2013,2691.7,CA0841
0,4/29/2013,2691.7,CA0841
0,4/27/2013,2691.7,CA0841
0,4/15/2013,2691.7,CA0841
0,4/17/2013,2691.7,CA0841
0,4/18/2013,2691.7,CA0841
0,4/20/2013,2691.7,CA0841
0,4/21/2013,2691.7,CA0841
0,4/22/2013,2691.7,CA0841
0,4/24/2013,2691.7,CA0841
0,4/25/2013,2691.7,CA0841
0,4/28/2013,2691.7,CA0841
0,4/14/2013,2691.7,CA0841
4,5/13/2013,2303.44,CA0841
1,5/11/2013,2303.44,CA0841
15,5/17/2013,2303.44,CA0841
0,5/26/2013,2303.44,CA0842
0,6/1/2013,2303.44,CA0842
10,6/29/2013,2303.44,CA0842
10,6/9/2013,2303.44,CA0842
4,5/19/2013,2303.44,CA0842
0,4/21/2013,2303.44,CA0842
10,9/28/2013,2043.61,CA0842
0,4/13/2013,2303.44,CA0842
0,4/27/2013,2303.44,CA0842
0,5/26/2013,2303.44,CA0842
0,4/12/2013,2691.7,CA0842
0,4/11/2013,2691.7,CA0842
0,4/10/2013,2691.7,CA0842
0,4/13/2013,2691.7,CA0842
0,4/14/2013,2691.7,CA0842
0,4/13/2013,2691.7,CA0842
0,4/20/2013,2691.7,CA0842
0,4/19/2013,2691.7,CA0842
0,4/26/2013,2691.7,CA0842
0,4/21/2013,2691.7,CA0842
0,4/28/2013,2691.7,CA0842
0,4/27/2013,2691.7,CA0842
0,4/29/2013,2691.7,CA0842
0,4/27/2013,2691.7,CA0842
0,4/15/2013,2691.7,CA0842
0,4/17/2013,2691.7,CA0842
0,4/18/2013,2691.7,CA0842
0,4/20/2013,2691.7,CA0842
0,4/21/2013,2691.7,CA0842
0,4/22/2013,2691.7,CA0842
0,4/24/2013,2691.7,CA0842
0,4/25/2013,2691.7,CA0842
0,4/28/2013,2691.7,CA0842
0,4/14/2013,2691.7,CA0842
4,5/13/2013,2303.44,CA0842
1,5/11/2013,2303.44,CA0842
15,5/17/2013,2303.44,CA0842
4,5/11/2013,1783.59,CA0844
0,6/2/2013,1378.11,CA0847
20,7/7/2013,2531.61,CA0847
2,8/1/2013,2531.61,CA0847
14,8/3/2013,2531.61,CA0847
7,10/13/2013,1378.11,CA0847
7,10/12/2013,1378.11,CA0847
7,10/12/2013,1378.11,CA0847
7,10/13/2013,1378.11,CA0847
15,8/4/2013,2531.61,CA0847
10,8/2/2013,2531.61,CA0847
30,10/14/2013,2531.61,CA0847
9,10/13/2013,1378.11,CA0847
2,7/31/2013,2531.61,CA0847
2,8/4/2013,2531.61,CA0847
14,8/9/2013,2268.09,CA0847
6,8/5/2013,2531.61,CA0847
35,8/3/2013,2531.61,CA0847
61,7/18/2013,1378.11,CA0847
32,7/22/2013,2268.09,CA0847
15,6/5/2013,2268.09,CA0847
13,7/20/2013,1378.11,CA0847
0,5/5/2013,1598.3,CA0847
0,5/4/2013,1598.3,CA0847
0,5/5/2013,1598.3,CA0847
0,5/4/2013,1598.3,CA0847
14,7/31/2013,2268.09,CA0847
0,4/24/2013,2268.09,CA0847
28,8/26/2013,2531.61,CA0847
0,4/28/2013,2268.09,CA0847
0,4/11/2013,2268.09,CA0847
894,5/21/2013,2442.26,CA0847
861,5/23/2013,2442.26,CA0847
870,5/30/2013,2442.26,CA0847
905,6/1/2013,2442.26,CA0847
853,6/3/2013,2442.26,CA0847
744,8/7/2013,2442.26,CA0847
0,5/7/2013,2442.26,CA0847
0,5/8/2013,2442.26,CA0847
671,9/22/2013,2442.26,CA0847
598,9/26/2013,2442.26,CA0847
821,8/18/2013,2442.26,CA0847
813,8/17/2013,2442.26,CA0847
772,8/18/2013,2442.26,CA0847
637,8/21/2013,2442.26,CA0847
619,9/7/2013,2442.26,CA0847
702,9/4/2013,2442.26,CA0847
875,9/2/2013,2442.26,CA0847
0,4/11/2013,2442.26,CA0847
0,4/13/2013,2442.26,CA0847
0,4/12/2013,2442.26,CA0847
0,4/25/2013,2442.26,CA0847
0,4/23/2013,2442.26,CA0847
0,4/28/2013,2442.26,CA0847
0,4/25/2013,2268.09,CA0847
0,4/26/2013,2268.09,CA0847
0,5/5/2013,2442.26,CA0847
0,5/5/2013,2442.26,CA0847
0,5/4/2013,2442.26,CA0847
0,4/28/2013,2442.26,CA0847
32,5/19/2013,2531.61,CA0847
32,5/19/2013,2531.61,CA0847
605,9/8/2013,2442.26,CA0847
715,9/4/2013,2442.26,CA0847
624,9/26/2013,2442.26,CA0847
605,9/8/2013,2442.26,CA0847
700,9/21/2013,2442.26,CA0847
819,7/31/2013,2442.26,CA0847
667,8/20/2013,2442.26,CA0847
722,8/7/2013,2442.26,CA0847
829,7/10/2013,2442.26,CA0847
877,7/9/2013,2442.26,CA0847
852,7/11/2013,2442.26,CA0847
1012,7/12/2013,2442.26,CA0847
748,7/30/2013,2442.26,CA0847
0,5/8/2013,2442.26,CA0847
11,5/29/2013,2531.61,CA0847
0,5/5/2013,2531.61,CA0847
0,5/4/2013,2531.61,CA0847
13,5/30/2013,2531.61,CA0847
0,4/24/2013,2442.26,CA0847
0,4/14/2013,2442.26,CA0847
0,4/27/2013,2442.26,CA0847
0,4/14/2013,2442.26,CA0847
10,6/1/2013,2268.09,CA0847
0,5/9/2013,1378.11,CA0847
0,5/2/2013,2268.09,CA0847
175,5/30/2013,2268.09,CA0847
0,5/7/2013,2531.61,CA0847
10,7/21/2013,1378.11,CA0847
0,5/1/2013,2531.61,CA0847
0,5/4/2013,2531.61,CA0847
12,6/2/2013,2531.61,CA0847
26,6/2/2013,2531.61,CA0847
25,5/31/2013,2531.61,CA0847
4,6/3/2013,2531.61,CA0847
0,5/3/2013,2531.61,CA0847
0,5/6/2013,2531.61,CA0847
0,5/2/2013,2531.61,CA0847
0,5/5/2013,2531.61,CA0847
0,4/22/2013,2268.09,CA0847
28,7/21/2013,1378.11,CA0847
12,9/15/2013,2442.26,CA0847
62,6/8/2013,2268.09,CA0847
0,4/17/2013,1378.11,CA0847
50,8/30/2013,1378.11,CA0847
0,4/27/2013,2268.09,CA0847
8,6/1/2013,1378.11,CA0847
18,5/24/2013,2268.09,CA0847
0,5/6/2013,2268.09,CA0847
0,4/18/2013,2268.09,CA0847
76,5/23/2013,2268.09,CA0847
759,6/2/2013,2442.26,CA0847
610,8/21/2013,2442.26,CA0847
855,6/27/2013,2442.26,CA0847
874,6/26/2013,2442.26,CA0847
821,6/25/2013,2442.26,CA0847
865,5/22/2013,2442.26,CA0847
621,8/25/2013,2442.26,CA0847
710,8/24/2013,2442.26,CA0847
688,8/25/2013,2442.26,CA0847
26,6/1/2013,2531.61,CA0847
39,6/1/2013,2531.61,CA0847
592,9/24/2013,2442.26,CA0847
581,9/25/2013,2442.26,CA0847
692,9/22/2013,2442.26,CA0847
3573,8/4/2013,2442.26,CA0847
17,5/27/2013,2268.09,CA0847
26,5/31/2013,2268.09,CA0847
12,6/15/2013,2268.09,CA0847
40,6/17/2013,2268.09,CA0847
26,6/28/2013,2268.09,CA0847
86,7/11/2013,2268.09,CA0847
56,7/12/2013,2268.09,CA0847
54,7/16/2013,2268.09,CA0847
784,6/12/2013,2442.26,CA0847
791,6/16/2013,2442.26,CA0847
26,7/6/2013,2268.09,CA0847
46,7/8/2013,2268.09,CA0847
1120,6/21/2013,2442.26,CA0847
840,6/23/2013,2442.26,CA0847
66,7/29/2013,2268.09,CA0847
34,7/30/2013,2268.09,CA0847
64,7/31/2013,2268.09,CA0847
18,8/4/2013,2268.09,CA0847
18,8/9/2013,2268.09,CA0847
26,9/20/2013,2268.09,CA0847
38,9/25/2013,2268.09,CA0847
121,10/15/2013,2268.09,CA0847
39,5/11/2013,2268.09,CA0847
14,5/11/2013,1378.11,CA0847
17,5/15/2013,2268.09,CA0847
10,5/17/2013,2268.09,CA0847
89,5/18/2013,2268.09,CA0847
3575,8/3/2013,2442.26,CA0847
1078,7/13/2013,2442.26,CA0847
12,6/6/2013,2268.09,CA0847
897,5/18/2013,2442.26,CA0847
113,9/7/2013,2531.61,CA0847
32,5/24/2013,2268.09,CA0847
30,6/10/2013,2268.09,CA0847
32,5/25/2013,2268.09,CA0847
718,6/12/2013,2442.26,CA0847
839,5/19/2013,2442.26,CA0847
797,7/31/2013,2442.26,CA0847
805,6/15/2013,2442.26,CA0847
1336,7/14/2013,2442.26,CA0847
782,6/16/2013,2442.26,CA0847
692,7/14/2013,2442.26,CA0847
20,6/15/2013,2268.09,CA0847
782,8/16/2013,2442.26,CA0847
904,5/19/2013,2442.26,CA0847
1280,6/22/2013,2442.26,CA0847
32,5/13/2013,2268.09,CA0847
1217,6/22/2013,2442.26,CA0847
3919,8/4/2013,2442.26,CA0847
729,6/11/2013,2442.26,CA0847
850,5/30/2013,2442.26,CA0847
803,5/17/2013,2442.26,CA0847
10,9/28/2013,2048.22,CA0858
10,9/28/2013,2048.22,CA0859
10,9/28/2013,2048.22,CA0860
0,5/20/2013,1978.65,CA0887
0,5/19/2013,1978.65,CA0887
0,5/19/2013,1978.65,CA0887
0,5/18/2013,1978.65,CA0887
0,5/18/2013,1978.65,CA0887
8,5/26/2013,1637.26,CA0887
8,5/25/2013,1637.26,CA0887
0,7/6/2013,1978.65,CA0887
0,7/6/2013,1978.65,CA0887
0,7/8/2013,1978.65,CA0887
10,7/7/2013,1978.65,CA0887
10,7/7/2013,1978.65,CA0887
26,6/2/2013,1637.26,CA0887
0,4/21/2013,1978.65,CA0887
16,5/18/2013,1637.26,CA0887
0,5/17/2013,1978.65,CA0887
0,5/12/2013,1637.26,CA0887
14,5/17/2013,1637.26,CA0887
0,7/16/2013,1601.12,CA0894
6,9/27/2013,1601.12,CA0894
33,11/15/2013,1601.12,CA0894
0,5/4/2013,1601.12,CA0894
0,4/16/2013,1601.12,CA0894
0,4/15/2014,1601.12,CA0894
0,4/22/2013,1601.12,CA0894
50,6/8/2013,1601.12,CA0894
0,4/23/2013,1601.12,CA0894
72,6/22/2013,1601.12,CA0894
0,5/10/2013,1601.12,CA0894
0,4/26/2013,1601.12,CA0894
13,8/2/2013,1601.12,CA0894
6,6/27/2013,1601.12,CA0894
16,6/28/2013,1601.12,CA0894
26,5/25/2013,1601.12,CA0894
24,6/29/2013,1601.12,CA0894
0,4/11/2013,1601.12,CA0894
0,4/17/2013,1601.12,CA0894
23,6/24/2013,1601.12,CA0894
40,6/30/2013,1601.12,CA0894
41,6/5/2013,1601.12,CA0894
0,4/30/2013,1601.12,CA0894
0,4/25/2013,1601.12,CA0894
0,4/27/2013,1601.12,CA0894
0,4/14/2013,1601.12,CA0894
0,4/12/2013,1601.12,CA0894
0,5/5/2013,1601.12,CA0894
0,4/28/2013,1601.12,CA0894
0,5/6/2014,1601.12,CA0894
0,4/29/2013,1601.12,CA0894
36,5/19/2013,1601.12,CA0894
55,6/16/2013,1601.12,CA0894
30,7/13/2013,1601.12,CA0894
50,7/24/2013,1601.12,CA0894
20,5/18/2013,1601.12,CA0894
31,7/31/2013,1601.12,CA0894
130,5/15/2013,1601.12,CA0894
20,5/12/2013,1601.12,CA0894
53,8/28/2013,1601.12,CA0894
102,5/30/2013,1601.12,CA0894
50,6/6/2013,1601.12,CA0894
26,5/11/2013,1601.12,CA0894
141,5/13/2013,1601.12,CA0894
133,9/30/2013,1601.12,CA0894
31,6/2/2013,1601.12,CA0894
0,12/30/2013,2793.81,CA0897
0,5/10/2013,2793.81,CA0897
6,5/20/2013,2793.81,CA0897
18,5/18/2013,2793.81,CA0897
24,10/13/2013,2841.41,CA0906
43,9/1/2013,2841.41,CA0906
0,4/17/2013,2841.41,CA0906
4,5/25/2013,909.22,CA0957
0,5/11/2013,909.22,CA0957
4,5/25/2013,909.22,CA0958
0,5/11/2013,909.22,CA0958
4,5/25/2013,909.22,CA0959
0,5/11/2013,909.22,CA0959
0,6/2/2013,2317.02,CA0961
20,7/7/2013,2402.26,CA0961
2,8/1/2013,2402.26,CA0961
14,8/3/2013,2402.26,CA0961
7,10/13/2013,2317.02,CA0961
7,10/12/2013,2317.02,CA0961
7,10/12/2013,2317.02,CA0961
7,10/13/2013,2317.02,CA0961
15,8/4/2013,2402.26,CA0961
10,8/2/2013,2402.26,CA0961
30,10/14/2013,2402.26,CA0961
9,10/13/2013,2317.02,CA0961
2,7/31/2013,2402.26,CA0961
2,8/4/2013,2402.26,CA0961
14,8/9/2013,2820.68,CA0961
6,8/5/2013,2402.26,CA0961
35,8/3/2013,2402.26,CA0961
61,7/18/2013,2317.02,CA0961
32,7/22/2013,2820.68,CA0961
15,6/5/2013,2820.68,CA0961
13,7/20/2013,2317.02,CA0961
14,7/31/2013,2820.68,CA0961
0,4/24/2013,2820.68,CA0961
28,8/26/2013,2402.26,CA0961
0,4/28/2013,2820.68,CA0961
0,4/11/2013,2820.68,CA0961
0,4/25/2013,2820.68,CA0961
0,4/26/2013,2820.68,CA0961
32,5/19/2013,2402.26,CA0961
32,5/19/2013,2402.26,CA0961
11,5/29/2013,2402.26,CA0961
0,5/5/2013,2402.26,CA0961
0,5/4/2013,2402.26,CA0961
13,5/30/2013,2402.26,CA0961
10,6/1/2013,2820.68,CA0961
0,5/9/2013,2317.02,CA0961
0,5/2/2013,2820.68,CA0961
175,5/30/2013,2820.68,CA0961
0,5/7/2013,2402.26,CA0961
10,7/21/2013,2317.02,CA0961
0,5/1/2013,2402.26,CA0961
0,5/4/2013,2402.26,CA0961
